rated,turns,time_increment,white_rating,black_rating,rank_diff,opening_code,opening_moves,victory_status,winner
TRUE,17,10+0,1586,1473,113,D02,5,Resign,White
TRUE,34,10+0,1548,1488,60,B03,6,Resign,White
TRUE,36,10+0,1500,1501,-1,A45,2,Mate,Black
TRUE,62,10+0,1509,1487,22,B05,8,Mate,Black
TRUE,46,7+5,1356,1491,-135,B01,2,Draw,Draw
TRUE,34,10+0,1495,1771,-276,A45,2,Resign,Black
TRUE,38,5+5,1529,1639,-110,C00,3,Resign,White
TRUE,107,5+5,1631,1537,94,C41,6,Resign,White
TRUE,42,5+5,1546,1621,-75,B54,6,Resign,Black
TRUE,35,5+5,1568,1636,-68,C00,5,Resign,White
TRUE,122,5+5,1354,1631,-277,C00,5,Mate,Black
TRUE,71,5+5,1626,1384,242,B53,7,Mate,White
TRUE,42,5+5,1639,1813,-174,B06,6,Resign,Black
TRUE,2,5+5,1646,1795,-149,D00,2,Out of Time,Black
TRUE,11,5+5,1646,939,707,D10,4,Resign,White
TRUE,54,5+5,1657,1678,-21,B08,8,Resign,Black
TRUE,58,5+5,1667,1668,-1,B06,5,Resign,White
TRUE,42,5+5,1683,1599,84,C30,4,Resign,Black
TRUE,116,5+5,1596,1686,-90,A40,2,Draw,Draw
TRUE,74,5+5,1769,1659,110,A10,2,Mate,Black
TRUE,54,5+5,1668,1761,-93,A40,2,Mate,Black
TRUE,85,5+5,1752,1677,75,A15,2,Resign,White
TRUE,38,5+5,1688,1743,-55,B43,10,Resign,Black
TRUE,41,5+5,1582,1704,-122,C00,3,Resign,White
TRUE,121,5+5,1693,1666,27,B53,7,Mate,White
TRUE,30,5+5,1676,1680,-4,C00,3,Resign,Black
TRUE,64,10+3,1142,1679,-537,D00,3,Resign,Black
TRUE,15,10+3,1678,1148,530,C21,10,Mate,White
TRUE,40,10+3,1154,1676,-522,A00,1,Resign,Black
TRUE,128,10+3,1686,1098,588,B00,2,Draw,Draw
TRUE,48,10+3,1102,1685,-583,A00,1,Resign,Black
TRUE,51,10+3,1684,1107,577,C01,4,Mate,White
TRUE,71,5+5,1493,1678,-185,C00,2,Resign,Black
TRUE,60,5+5,1525,1693,-168,D02,3,Resign,White
TRUE,58,5+5,1709,1681,28,A40,2,Mate,Black
TRUE,60,5+5,1692,1699,-7,A03,2,Resign,Black
TRUE,40,5+5,1688,1704,-16,A10,2,Resign,White
TRUE,29,5+5,1699,1497,202,A11,2,Out of Time,White
TRUE,98,5+5,1703,1943,-240,A15,2,Resign,Black
TRUE,71,5+5,1694,1692,2,C10,6,Resign,Black
TRUE,135,5+5,1696,1564,132,A10,2,Draw,Draw
TRUE,34,5+5,1572,1688,-116,C01,5,Mate,Black
TRUE,60,5+5,1392,1684,-292,C07,6,Mate,Black
TRUE,47,5+5,1707,1696,11,A34,3,Resign,Black
TRUE,23,5+5,1684,1720,-36,D08,7,Resign,White
TRUE,78,5+5,1733,1672,61,A30,2,Mate,Black
TRUE,35,5+5,1721,1736,-15,E61,6,Mate,White
TRUE,53,5+5,1724,1733,-9,A08,4,Resign,White
TRUE,120,5+5,1746,1712,34,A11,2,Mate,Black
TRUE,41,5+5,1741,1496,245,A13,2,Mate,White
TRUE,42,15+15,1295,1240,55,D11,7,Resign,Black
TRUE,63,15+2,1430,1302,128,D03,5,Resign,White
FALSE,23,15+2,1302,1248,54,D06,4,Resign,Black
TRUE,32,10+0,1314,1270,44,D20,5,Resign,Black
FALSE,73,15+2,1445,1314,131,D31,5,Resign,White
TRUE,90,15+15,1321,1451,-130,D50,7,Resign,Black
TRUE,41,15+15,1300,1333,-33,B52,6,Mate,White
TRUE,43,15+2,1318,1449,-131,D06,4,Resign,White
TRUE,38,15+2,1450,1303,147,A73,17,Resign,Black
TRUE,41,15+2,1290,1367,-77,D20,5,Mate,White
TRUE,84,15+2,1300,1330,-30,D35,9,Resign,Black
TRUE,56,15+2,1209,1291,-82,A01,5,Resign,Black
TRUE,30,15+2,1299,1418,-119,D31,6,Resign,Black
FALSE,6,40+20,1814,1299,515,C50,5,Resign,White
TRUE,67,15+2,1348,1308,40,C20,3,Resign,White
TRUE,56,15+2,1318,1366,-48,D20,5,Resign,Black
TRUE,103,15+2,1324,1329,-5,C44,6,Resign,White
TRUE,40,15+2,1345,1187,158,D20,5,Mate,Black
TRUE,52,15+2,1352,1149,203,D31,5,Resign,Black
TRUE,57,15+2,1350,1429,-79,D35,10,Draw,Draw
TRUE,23,15+2,1403,1340,63,A40,3,Resign,White
TRUE,39,15+2,1322,1072,250,D20,5,Mate,White
TRUE,52,15+2,1331,1382,-51,D08,4,Resign,Black
TRUE,41,15+2,1373,1341,32,D21,6,Resign,White
TRUE,33,15+15,1350,1265,85,C44,5,Resign,White
TRUE,58,15+15,1270,1299,-29,D00,3,Resign,Black
TRUE,31,15+15,1223,1282,-59,B01,4,Mate,White
TRUE,15,15+15,1289,1306,-17,C50,8,Resign,White
TRUE,32,15+15,1007,1268,-261,C50,6,Resign,Black
TRUE,45,10+0,1170,1179,-9,C21,5,Resign,White
TRUE,25,10+0,1442,1183,259,C70,8,Resign,White
TRUE,15,15+15,1172,1170,2,C42,5,Resign,White
TRUE,62,15+15,1178,1346,-168,B18,8,Resign,Black
TRUE,59,15+15,1171,1190,-19,C53,9,Resign,White
TRUE,51,15+15,1175,1329,-154,C78,10,Resign,White
TRUE,22,15+15,1273,1160,113,D00,2,Resign,Black
TRUE,27,10+0,1154,974,180,C41,5,Resign,White
TRUE,34,15+15,1167,1122,45,C65,6,Resign,Black
TRUE,79,10+0,1439,1171,268,C70,10,Out of Time,White
TRUE,73,15+15,1245,1170,75,C53,9,Resign,White
TRUE,74,10+0,1250,1156,94,A00,1,Mate,Black
TRUE,92,10+0,1164,1263,-99,C70,8,Resign,Black
TRUE,26,15+15,1173,1251,-78,B30,5,Resign,Black
TRUE,40,15+15,1089,1165,-76,C50,6,Mate,Black
TRUE,77,10+0,1278,1173,105,C20,3,Resign,White
TRUE,58,15+15,1178,1391,-213,C64,6,Resign,Black
TRUE,51,15+15,1164,1293,-129,C70,10,Mate,White
TRUE,73,10+0,1353,1170,183,C53,7,Out of Time,White
TRUE,50,15+15,1030,1162,-132,D02,3,Mate,Black
TRUE,52,15+15,1176,1118,58,C42,4,Resign,Black
TRUE,11,15+15,1353,1181,172,C20,4,Mate,White
TRUE,61,15+15,1184,1184,0,C44,5,Resign,White
TRUE,19,15+15,1171,1252,-81,C42,5,Resign,White
TRUE,51,15+15,1157,1234,-77,C55,7,Resign,White
TRUE,12,15+15,1034,1149,-115,D01,4,Resign,Black
TRUE,86,15+15,1156,886,270,C50,5,Draw,Draw
TRUE,27,15+15,1142,1226,-84,C00,3,Mate,White
TRUE,86,15+15,1042,1133,-91,C20,3,Mate,Black
TRUE,61,15+15,1123,1084,39,C40,6,Mate,White
TRUE,53,15+15,1247,1122,125,C20,3,Mate,White
TRUE,50,15+15,1070,1112,-42,A00,1,Mate,Black
TRUE,16,15+15,1099,1173,-74,C15,7,Resign,White
TRUE,110,10+0,1114,1027,87,C00,5,Out of Time,Black
TRUE,45,15+15,914,1133,-219,C46,5,Mate,White
TRUE,93,15+15,1125,996,129,C42,5,Mate,White
TRUE,105,15+15,1242,1125,117,C26,4,Resign,White
TRUE,60,15+15,1133,1234,-101,C50,6,Resign,Black
TRUE,58,15+15,981,1127,-146,C70,6,Mate,Black
TRUE,65,15+15,1111,1219,-108,C48,7,Mate,White
TRUE,56,15+15,1126,1054,72,C41,5,Mate,Black
TRUE,64,15+15,1147,908,239,B00,4,Resign,Black
TRUE,4,15+15,914,1141,-227,A00,1,Resign,Black
TRUE,58,10+0,1984,1948,36,B06,6,Resign,Black
TRUE,34,10+0,1954,2158,-204,B23,3,Resign,Black
FALSE,101,10+0,2008,1954,54,A10,4,Resign,White
FALSE,35,10+0,1954,2008,-54,B23,5,Resign,Black
FALSE,54,10+0,2008,1954,54,A15,2,Resign,Black
FALSE,116,10+0,1954,2008,-54,A01,2,Resign,Black
TRUE,115,10+0,2100,1960,140,A45,2,Mate,White
TRUE,48,10+0,1945,1961,-16,B01,6,Draw,Draw
TRUE,56,10+0,1982,1960,22,B01,2,Draw,Draw
TRUE,54,10+0,1974,1899,75,A01,2,Resign,Black
TRUE,37,10+0,2068,1982,86,B09,11,Resign,White
TRUE,81,10+0,1959,2028,-69,A01,1,Resign,White
TRUE,45,10+0,2005,1969,36,A02,1,Resign,White
TRUE,161,10+0,1960,1868,92,A01,2,Mate,White
TRUE,88,10+0,1964,2287,-323,B00,5,Resign,Black
TRUE,148,10+0,1914,1965,-51,B01,4,Draw,Draw
TRUE,119,10+0,1951,2049,-98,A01,2,Mate,White
TRUE,60,10+0,2149,1933,216,A52,7,Resign,Black
TRUE,34,10+0,1599,1929,-330,B01,6,Mate,Black
TRUE,94,10+0,1882,1919,-37,B01,6,Resign,Black
TRUE,122,10+0,1699,1914,-215,B01,5,Mate,Black
TRUE,44,10+0,1916,2285,-369,A01,2,Resign,Black
TRUE,26,10+0,1936,1638,298,A01,5,Resign,Black
TRUE,116,10+0,1758,1929,-171,B01,4,Resign,Black
TRUE,31,10+0,1265,1957,-692,B00,5,Resign,White
TRUE,133,10+0,1954,1578,376,E90,9,Mate,White
FALSE,65,5+5,1984,2050,-66,B23,4,Resign,White
FALSE,62,5+5,2050,1627,423,A06,2,Mate,Black
FALSE,62,5+5,1627,2050,-423,C00,3,Resign,Black
FALSE,42,5+5,2050,1627,423,A04,2,Mate,Black
FALSE,42,5+5,1627,2050,-423,B02,2,Resign,Black
FALSE,158,5+5,1617,2050,-433,A48,5,Draw,Draw
FALSE,31,5+5,2050,1852,198,B01,6,Resign,White
FALSE,46,5+5,1981,2050,-69,A15,4,Resign,Black
FALSE,20,5+5,2050,1981,69,B15,9,Resign,Black
FALSE,73,10+5,1901,1164,737,C70,8,Mate,White
FALSE,35,11+5,1164,1435,-271,B01,4,Mate,White
FALSE,71,10+0,1435,1164,271,C50,7,Out of Time,White
FALSE,46,11+5,1164,1435,-271,C48,7,Resign,White
FALSE,52,10+5,1164,1901,-737,C48,8,Resign,Black
TRUE,52,10+0,1245,1228,17,C60,5,Out of Time,Black
TRUE,70,10+0,1287,1099,188,B20,2,Out of Time,Black
FALSE,49,10+15,1866,1099,767,D17,10,Resign,White
TRUE,75,10+0,1211,1230,-19,B20,2,Resign,White
TRUE,61,10+0,1344,1500,-156,B50,4,Mate,White
FALSE,41,10+10,1834,1500,334,C41,8,Resign,White
FALSE,46,10+10,1500,1834,-334,D01,5,Resign,Black
FALSE,53,10+5,1635,1500,135,D00,10,Mate,White
TRUE,52,10+0,1456,1604,-148,D20,4,Mate,Black
TRUE,36,10+0,1378,1318,60,C00,3,Resign,Black
TRUE,64,10+0,1500,1487,13,D10,5,Resign,Black
TRUE,65,15+15,1714,1709,5,A43,5,Resign,White
TRUE,71,15+15,1613,1729,-116,C02,9,Resign,White
TRUE,50,15+15,1731,2127,-396,B06,4,Resign,Black
TRUE,54,15+15,1739,1840,-101,A65,11,Mate,Black
TRUE,76,15+15,1760,1718,42,C02,7,Mate,Black
TRUE,61,15+15,1708,1729,-21,C02,8,Resign,White
TRUE,53,15+15,1721,1643,78,D30,4,Resign,White
TRUE,24,15+15,1707,1712,-5,C07,7,Resign,Black
TRUE,64,10+2,1170,1662,-492,B01,2,Mate,Black
TRUE,51,5+5,1261,1237,24,A00,1,Resign,White
TRUE,71,10+5,1100,1306,-206,A04,3,Mate,White
FALSE,49,10+5,1590,1100,490,C41,7,Mate,White
FALSE,34,10+5,1100,1590,-490,A06,3,Mate,Black
TRUE,88,5+5,1302,875,427,C20,3,Out of Time,Black
TRUE,11,7+5,1234,1335,-101,D02,4,Draw,Draw
TRUE,11,7+5,1522,1500,22,C42,6,Mate,White
TRUE,86,10+0,2306,2405,-99,C46,7,Resign,Black
TRUE,58,10+0,2422,2386,36,B22,8,Resign,Black
TRUE,50,10+0,2373,2356,17,B33,17,Resign,Black
TRUE,62,10+0,2325,2338,-13,D02,5,Resign,Black
TRUE,39,10+0,2336,1830,506,C45,9,Resign,White
TRUE,49,10+0,2334,1836,498,C61,6,Resign,White
TRUE,43,10+0,2329,2017,312,A67,15,Resign,White
TRUE,84,10+0,1879,2326,-447,B52,6,Mate,Black
TRUE,41,10+0,2323,1881,442,C42,16,Resign,White
TRUE,48,10+0,1622,2322,-700,C47,9,Resign,Black
TRUE,48,10+0,1933,2318,-385,B43,10,Mate,Black
TRUE,38,10+0,1983,2313,-330,A40,2,Resign,Black
TRUE,41,10+0,2312,1663,649,C62,6,Mate,White
TRUE,28,10+0,1866,2309,-443,A04,2,Resign,Black
TRUE,74,10+0,1835,2307,-472,D94,9,Resign,Black
TRUE,29,10+0,2300,2041,259,E20,8,Resign,White
TRUE,45,10+0,2288,2148,140,C42,4,Resign,White
TRUE,61,10+0,2283,1947,336,D37,7,Mate,White
TRUE,19,10+0,2275,2016,259,B17,12,Resign,White
TRUE,48,10+0,1909,2271,-362,B22,8,Resign,Black
TRUE,41,10+0,2263,2006,257,E21,7,Resign,White
TRUE,30,10+0,1293,2263,-970,B02,2,Resign,Black
TRUE,55,10+0,2257,1922,335,B34,9,Mate,White
TRUE,72,10+0,2191,2239,-48,B43,10,Resign,Black
TRUE,78,10+0,1380,2239,-859,D30,4,Resign,Black
TRUE,34,10+0,1796,2235,-439,E00,4,Resign,Black
TRUE,56,10+0,1879,2230,-351,B33,11,Mate,Black
TRUE,49,10+0,2217,2059,158,A99,15,Resign,White
TRUE,72,10+0,2336,2185,151,B43,10,Mate,Black
TRUE,70,10+5,2175,1936,239,B09,11,Resign,White
TRUE,83,10+5,2161,1984,177,C45,8,Resign,White
TRUE,57,10+5,2150,1915,235,E61,6,Resign,White
TRUE,39,10+5,1976,2135,-159,B22,6,Resign,Black
TRUE,56,10+5,1830,2126,-296,A16,4,Resign,Black
TRUE,46,10+5,2001,2105,-104,A22,6,Resign,Black
TRUE,31,10+5,2104,1344,760,C41,5,Mate,White
TRUE,66,10+5,1918,2086,-168,B30,4,Resign,Black
TRUE,52,10+5,2082,1500,582,E21,7,Resign,White
TRUE,100,10+5,1774,2071,-297,B41,8,Resign,Black
TRUE,10,10+5,1778,2059,-281,B33,8,Resign,Black
TRUE,49,10+5,1783,2045,-262,B90,10,Resign,Black
TRUE,100,10+5,1788,2029,-241,B33,11,Mate,Black
TRUE,107,10+5,1609,2109,-500,D43,8,Resign,White
TRUE,44,10+5,1701,2100,-399,B21,3,Mate,Black
TRUE,27,10+5,2091,1704,387,B01,4,Resign,White
TRUE,72,10+5,1931,2061,-130,C48,8,Resign,Black
FALSE,21,180+0,1408,1396,12,D30,4,Out of Time,White
TRUE,91,10+0,1398,1383,15,D30,4,Mate,White
TRUE,35,10+0,1387,1399,-12,D10,5,Resign,White
TRUE,50,10+0,1394,1512,-118,D06,4,Mate,Black
TRUE,56,10+0,1479,1381,98,B30,4,Resign,Black
TRUE,37,10+0,1371,1374,-3,D30,4,Resign,White
TRUE,66,10+0,1372,1360,12,B30,4,Resign,Black
TRUE,40,10+0,1351,1287,64,C01,4,Resign,White
TRUE,32,20+0,1209,1265,-56,A00,1,Mate,Black
TRUE,26,17+5,1221,1820,-599,C20,3,Mate,Black
TRUE,89,8+0,1332,1500,-168,A40,2,Mate,White
TRUE,65,30+0,1528,1369,159,D02,3,Resign,Black
TRUE,37,30+0,1231,1545,-314,C66,8,Resign,White
TRUE,48,15+15,1142,1138,4,C42,6,Resign,White
TRUE,54,10+0,1263,1264,-1,C41,7,Out of Time,Black
TRUE,43,15+15,1392,1500,-108,B20,2,Mate,White
TRUE,60,15+0,1906,1834,72,E17,11,Resign,Black
TRUE,122,15+0,1841,2015,-174,A43,2,Out of Time,Black
TRUE,49,15+0,1905,1852,53,B00,2,Resign,White
TRUE,56,10+0,1467,1478,-11,A01,4,Mate,Black
FALSE,77,10+0,1478,1500,-22,B27,3,Mate,White
FALSE,60,10+0,1500,1478,22,A00,1,Resign,Black
FALSE,33,10+0,1478,1362,116,B07,2,Mate,White
FALSE,83,15+0,1478,1490,-12,C44,5,Resign,White
TRUE,102,8+5,1453,1466,-13,C62,6,Mate,Black
FALSE,29,5+5,1466,1592,-126,C45,7,Resign,White
FALSE,91,5+8,1466,1582,-116,C41,4,Resign,White
FALSE,34,2+10,1466,1744,-278,B34,9,Resign,Black
TRUE,59,10+0,1479,1454,25,C45,7,Resign,Black
TRUE,41,6+5,1566,1493,73,C62,6,Resign,White
TRUE,54,10+0,1454,1421,33,D30,6,Resign,Black
TRUE,43,10+0,1444,1465,-21,A00,1,Resign,White
TRUE,34,10+0,1387,1457,-70,E90,9,Resign,Black
TRUE,122,10+0,1417,1447,-30,D00,3,Resign,Black
TRUE,51,10+0,1436,1439,-3,D46,12,Mate,White
TRUE,62,10+0,1455,1081,374,C57,10,Resign,Black
TRUE,30,10+0,1318,1448,-130,C57,10,Resign,Black
TRUE,79,10+0,1437,1446,-9,B15,9,Out of Time,White
TRUE,32,10+0,1448,1436,12,D02,4,Resign,Black
TRUE,78,10+0,1308,1441,-133,C26,5,Resign,Black
TRUE,82,10+0,1708,1851,-143,D02,4,Resign,Black
TRUE,64,15+5,1960,2260,-300,D11,5,Resign,Black
TRUE,59,15+5,1969,2247,-278,A08,5,Resign,Black
TRUE,62,10+3,1325,1174,151,D02,3,Resign,Black
FALSE,104,15+1,1325,1500,-175,C67,8,Mate,Black
TRUE,65,5+8,1322,913,409,D02,3,Mate,White
TRUE,23,15+0,1224,1332,-108,B21,3,Resign,White
TRUE,50,30+0,1353,1068,285,D02,5,Mate,Black
TRUE,58,10+9,1131,1347,-216,D01,4,Mate,Black
TRUE,64,10+0,1197,1340,-143,B00,2,Resign,Black
FALSE,56,3+8,1163,1340,-177,D00,5,Resign,Black
TRUE,18,60+120,1362,976,386,C42,6,Resign,Black
TRUE,43,10+0,1348,1381,-33,D02,3,Resign,White
TRUE,24,10+0,1375,1334,41,C22,6,Resign,Black
TRUE,125,90+120,911,1356,-445,A10,2,Mate,White
TRUE,104,15+8,1030,1352,-322,C68,10,Resign,Black
FALSE,29,5+5,1352,1408,-56,D02,4,Resign,White
FALSE,48,10+3,2035,1352,683,B30,4,Resign,Black
TRUE,65,5+8,1787,1417,370,C41,7,Mate,White
TRUE,20,5+8,1810,1495,315,C40,6,Resign,Black
TRUE,38,5+8,1783,1797,-14,A02,2,Mate,Black
TRUE,26,5+8,1723,1814,-91,B33,11,Resign,White
TRUE,70,5+8,1645,1806,-161,A52,7,Resign,Black
TRUE,35,5+8,1800,1590,210,B21,5,Resign,White
TRUE,23,5+8,1798,1250,548,C79,10,Resign,White
TRUE,76,5+8,1602,1791,-189,B21,3,Resign,Black
TRUE,68,5+8,1415,1788,-373,B21,3,Out of Time,Black
TRUE,4,8+0,1758,1804,-46,A51,4,Resign,White
TRUE,30,8+0,1815,1889,-74,B00,2,Resign,Black
TRUE,59,8+0,1800,1831,-31,B01,4,Mate,White
TRUE,77,8+0,1820,1814,6,A01,3,Resign,White
TRUE,76,8+0,1830,1809,21,B01,4,Out of Time,Black
TRUE,34,9+1,1914,1842,72,B33,8,Resign,White
TRUE,53,9+1,1856,1903,-47,C66,8,Resign,Black
TRUE,178,5+5,2153,2474,-321,D02,5,Draw,Draw
TRUE,91,5+5,2474,2477,-3,E30,7,Draw,Draw
TRUE,57,5+5,2469,2216,253,B33,11,Resign,White
TRUE,42,5+5,2220,2464,-244,C47,8,Resign,Black
TRUE,48,8+0,1973,2462,-489,E20,8,Mate,Black
TRUE,33,5+5,2465,2384,81,D00,3,Draw,Draw
TRUE,71,5+5,2460,2240,220,A45,3,Resign,White
TRUE,26,5+5,2104,2456,-352,C27,6,Resign,Black
TRUE,32,5+5,2301,2449,-148,C29,6,Resign,Black
TRUE,63,5+5,2447,2005,442,B07,5,Mate,White
TRUE,86,5+8,2306,2438,-132,C48,8,Resign,Black
TRUE,99,9+3,2432,2213,219,A42,8,Resign,White
TRUE,36,8+0,2255,2425,-170,D00,3,Resign,Black
TRUE,153,5+5,2428,2360,68,A71,15,Draw,Draw
TRUE,112,8+0,2208,2421,-213,A02,4,Resign,Black
TRUE,39,5+5,2418,2067,351,D30,7,Resign,White
TRUE,28,5+5,2083,2415,-332,D00,2,Resign,Black
TRUE,65,5+5,2409,2182,227,E61,6,Resign,White
TRUE,21,5+5,2281,2400,-119,D00,3,Resign,Black
TRUE,98,6+10,2015,2397,-382,C77,9,Resign,Black
TRUE,31,10+0,1426,1371,55,B06,5,Resign,Black
TRUE,68,10+0,1437,1476,-39,C62,6,Resign,Black
TRUE,42,10+0,1719,1679,40,D35,6,Resign,White
TRUE,42,10+0,1689,1670,19,B32,8,Mate,Black
TRUE,59,10+0,1672,1701,-29,B21,3,Resign,White
TRUE,80,10+0,1695,1923,-228,B94,11,Resign,Black
TRUE,31,10+0,1706,1698,8,B30,4,Resign,Black
TRUE,107,10+0,1687,1717,-30,D30,7,Out of Time,White
TRUE,18,2+15,1728,1723,5,B40,8,Resign,Black
TRUE,72,10+1,1648,1719,-71,B30,4,Mate,Black
FALSE,45,5+8,1719,1765,-46,C41,7,Resign,White
TRUE,66,15+15,1648,1710,-62,D02,4,Resign,Black
TRUE,93,10+0,1696,1722,-26,D00,3,Resign,White
TRUE,90,10+0,1732,1768,-36,C45,13,Resign,Black
TRUE,23,10+0,1833,1740,93,C55,6,Resign,White
TRUE,118,10+0,1433,1737,-304,D00,3,Out of Time,Black
TRUE,103,10+0,1729,2008,-279,B32,7,Draw,Draw
TRUE,23,10+0,1722,1605,117,B32,8,Resign,White
TRUE,91,15+15,1713,1659,54,C55,6,Mate,White
TRUE,56,10+0,1605,1698,-93,A00,1,Mate,Black
TRUE,71,10+0,1690,1613,77,C00,3,Mate,White
TRUE,48,10+0,1622,1681,-59,A00,1,Mate,Black
TRUE,80,10+0,1702,1681,21,C46,6,Resign,Black
TRUE,33,10+0,1568,1696,-128,B32,8,Resign,White
TRUE,84,10+0,1707,1699,8,C00,3,Out of Time,Black
TRUE,51,10+0,1453,1724,-271,C55,6,Resign,White
TRUE,47,10+0,1735,1733,2,C60,5,Resign,Black
TRUE,74,5+12,1744,1801,-57,B43,9,Resign,Black
TRUE,77,5+8,1854,1730,124,C45,7,Resign,Black
TRUE,54,10+0,1705,1719,-14,C62,6,Resign,Black
TRUE,75,10+0,1709,1716,-7,B00,5,Out of Time,White
TRUE,89,10+0,1694,1825,-131,C41,5,Out of Time,White
TRUE,62,10+0,1651,1684,-33,C20,3,Resign,Black
TRUE,49,10+0,1706,1695,11,B20,2,Resign,White
TRUE,67,10+0,1683,1717,-34,C41,5,Resign,White
TRUE,73,10+0,1707,1693,14,D00,2,Resign,White
TRUE,43,10+0,1758,1702,56,D02,4,Resign,White
TRUE,70,10+0,1713,1709,4,B38,11,Resign,Black
TRUE,28,10+0,1724,1734,-10,B32,7,Resign,Black
TRUE,16,10+0,1730,1882,-152,B30,4,Resign,Black
FALSE,47,60+10,2334,1800,534,A40,2,Resign,White
TRUE,52,10+0,1680,1789,-109,B00,2,Mate,Black
TRUE,43,10+0,1774,1768,6,A04,2,Resign,White
TRUE,78,10+0,1711,1760,-49,B00,2,Resign,Black
FALSE,75,5+60,1760,1542,218,A08,4,Resign,White
TRUE,105,10+0,1713,1609,104,A01,2,Mate,White
TRUE,103,10+0,1710,1618,92,A00,1,Out of Time,White
TRUE,35,10+0,1374,1613,-239,C64,6,Resign,Black
TRUE,45,10+0,1603,1539,64,B07,6,Mate,White
FALSE,92,8+0,1564,1603,-39,C64,7,Draw,Draw
FALSE,108,5+8,1821,1842,-21,B90,11,Resign,Black
FALSE,154,15+3,1512,1821,-309,D04,6,Resign,Black
FALSE,21,25+0,1821,1832,-11,B13,5,Resign,White
FALSE,48,25+0,1832,1821,11,B12,7,Mate,Black
FALSE,89,25+0,1821,1832,-11,B12,5,Draw,Draw
FALSE,31,25+0,1832,1821,11,B12,7,Mate,White
FALSE,66,10+0,1500,1821,-321,D00,5,Mate,Black
FALSE,80,8+15,1821,1820,1,B01,5,Resign,White
FALSE,62,15+5,1500,1821,-321,B13,11,Resign,White
FALSE,120,11+0,1877,1821,56,B13,11,Mate,Black
TRUE,38,30+25,1902,1830,72,B11,8,Resign,White
FALSE,61,12+1,1830,1311,519,C45,8,Out of Time,White
FALSE,28,10+5,1824,1830,-6,B10,3,Resign,Black
FALSE,99,15+0,1548,1842,-294,B12,5,Resign,White
TRUE,49,15+3,1858,1730,128,C00,3,Resign,Black
TRUE,44,8+0,1891,1845,46,B01,6,Resign,Black
TRUE,55,25+0,1876,1856,20,B01,4,Resign,White
TRUE,92,15+5,1867,1883,-16,C45,8,Resign,Black
TRUE,27,10+0,1864,1449,415,B01,4,Resign,White
TRUE,98,15+10,1922,1851,71,D10,5,Resign,Black
TRUE,24,15+10,1861,1899,-38,B10,4,Mate,Black
TRUE,4,10+0,1527,1861,-334,A02,1,Mate,Black
TRUE,16,20+5,1878,1698,180,B01,6,Resign,Black
FALSE,85,10+5,1878,1906,-28,B87,14,Resign,White
TRUE,70,15+5,1660,1873,-213,B01,4,Mate,Black
FALSE,36,5+8,1707,1873,-166,B01,4,Resign,Black
TRUE,124,10+0,1806,1875,-69,D12,11,Draw,Draw
TRUE,61,8+0,1864,1842,22,B30,5,Resign,White
TRUE,66,8+0,1853,1853,0,B01,6,Out of Time,Black
TRUE,20,14+0,1882,1840,42,B01,6,Resign,Black
TRUE,49,10+5,1832,1696,136,B07,4,Resign,White
TRUE,42,10+5,1704,1824,-120,A20,2,Mate,Black
TRUE,32,10+5,1841,1688,153,B07,4,Resign,Black
TRUE,70,10+5,1695,1834,-139,A03,2,Resign,Black
TRUE,52,10+5,1851,1679,172,B07,4,Resign,Black
TRUE,18,10+0,1527,1882,-355,C20,3,Resign,Black
TRUE,4,10+0,1527,1882,-355,A02,1,Mate,Black
TRUE,54,7+2,1500,1901,-401,D10,5,Mate,Black
TRUE,4,10+0,1533,1897,-364,A02,1,Mate,Black
TRUE,5,10+0,1894,1539,355,A00,1,Mate,White
TRUE,26,10+0,1545,1890,-345,C20,3,Mate,Black
TRUE,4,10+0,1552,1887,-335,A02,1,Mate,Black
FALSE,115,5+60,1923,1887,36,D00,3,Draw,Draw
FALSE,100,9+0,1961,2215,-254,E59,19,Mate,Black
TRUE,113,9+0,2215,1961,254,C91,18,Resign,White
TRUE,125,9+0,2215,2191,24,D12,8,Resign,White
TRUE,51,15+0,2215,2147,68,B30,4,Resign,White
TRUE,65,10+0,1803,2215,-412,E14,7,Resign,Black
TRUE,29,10+0,2210,1805,405,C41,7,Resign,White
TRUE,26,10+0,1807,2205,-398,E00,4,Resign,Black
TRUE,43,10+0,2200,1810,390,C66,8,Resign,White
TRUE,33,10+0,1805,2195,-390,C00,2,Resign,Black
TRUE,54,15+2,2189,2167,22,E20,6,Resign,Black
TRUE,42,25+25,2051,2147,-96,C42,9,Resign,Black
TRUE,61,25+25,2121,2118,3,C42,7,Resign,White
FALSE,38,10+0,1500,2098,-598,D00,2,Mate,Black
TRUE,47,10+0,2078,1920,158,B34,9,Resign,White
TRUE,82,10+0,2151,2029,122,C50,8,Resign,Black
TRUE,47,10+0,1986,2009,-23,C11,13,Resign,White
TRUE,34,60+20,2143,1916,227,A45,3,Resign,Black
TRUE,27,10+0,1904,1544,360,C41,5,Mate,White
TRUE,32,10+0,1547,1891,-344,C42,5,Mate,Black
TRUE,90,20+0,1950,1926,24,A06,3,Mate,Black
TRUE,38,20+0,1902,1811,91,A00,1,Resign,White
TRUE,51,20+0,1879,1569,310,A06,3,Resign,White
TRUE,41,20+0,1805,1749,56,A04,3,Resign,White
TRUE,5,20+0,1787,1343,444,A04,2,Resign,White
