rated,turns,time_increment,white_rating,black_rating,opening_code,opening_moves,victory_status,winner
TRUE,98,5+5,1703,1943,A15,2,Resign,Black
TRUE,71,5+5,1694,1692,C10,6,Resign,Black
TRUE,135,5+5,1696,1564,A10,2,Draw,Draw
TRUE,34,5+5,1572,1688,C01,5,Mate,Black
TRUE,60,5+5,1392,1684,C07,6,Mate,Black
TRUE,47,5+5,1707,1696,A34,3,Resign,Black
TRUE,23,5+5,1684,1720,D08,7,Resign,White
TRUE,78,5+5,1733,1672,A30,2,Mate,Black
TRUE,35,5+5,1721,1736,E61,6,Mate,White
TRUE,53,5+5,1724,1733,A08,4,Resign,White
TRUE,120,5+5,1746,1712,A11,2,Mate,Black
TRUE,41,5+5,1741,1496,A13,2,Mate,White
TRUE,42,15+15,1295,1240,D11,7,Resign,Black
TRUE,63,15+2,1430,1302,D03,5,Resign,White
FALSE,23,15+2,1302,1248,D06,4,Resign,Black
TRUE,32,10+0,1314,1270,D20,5,Resign,Black
FALSE,73,15+2,1445,1314,D31,5,Resign,White
TRUE,90,15+15,1321,1451,D50,7,Resign,Black
TRUE,41,15+15,1300,1333,B52,6,Mate,White
TRUE,43,15+2,1318,1449,D06,4,Resign,White
TRUE,38,15+2,1450,1303,A73,17,Resign,Black
TRUE,41,15+2,1290,1367,D20,5,Mate,White
TRUE,84,15+2,1300,1330,D35,9,Resign,Black
TRUE,56,15+2,1209,1291,A01,5,Resign,Black
TRUE,30,15+2,1299,1418,D31,6,Resign,Black
FALSE,6,40+20,1814,1299,C50,5,Resign,White
TRUE,67,15+2,1348,1308,C20,3,Resign,White
TRUE,56,15+2,1318,1366,D20,5,Resign,Black
TRUE,103,15+2,1324,1329,C44,6,Resign,White
TRUE,40,15+2,1345,1187,D20,5,Mate,Black
TRUE,52,15+2,1352,1149,D31,5,Resign,Black
TRUE,57,15+2,1350,1429,D35,10,Draw,Draw
TRUE,23,15+2,1403,1340,A40,3,Resign,White
TRUE,39,15+2,1322,1072,D20,5,Mate,White
TRUE,52,15+2,1331,1382,D08,4,Resign,Black
TRUE,41,15+2,1373,1341,D21,6,Resign,White
TRUE,33,15+15,1350,1265,C44,5,Resign,White
TRUE,58,15+15,1270,1299,D00,3,Resign,Black
TRUE,31,15+15,1223,1282,B01,4,Mate,White
TRUE,15,15+15,1289,1306,C50,8,Resign,White
TRUE,32,15+15,1007,1268,C50,6,Resign,Black
TRUE,45,10+0,1170,1179,C21,5,Resign,White
TRUE,25,10+0,1442,1183,C70,8,Resign,White
TRUE,15,15+15,1172,1170,C42,5,Resign,White
TRUE,62,15+15,1178,1346,B18,8,Resign,Black
TRUE,59,15+15,1171,1190,C53,9,Resign,White
TRUE,51,15+15,1175,1329,C78,10,Resign,White
TRUE,22,15+15,1273,1160,D00,2,Resign,Black
TRUE,27,10+0,1154,974,C41,5,Resign,White
TRUE,34,15+15,1167,1122,C65,6,Resign,Black
TRUE,79,10+0,1439,1171,C70,10,Out of Time,White
TRUE,73,15+15,1245,1170,C53,9,Resign,White
TRUE,74,10+0,1250,1156,A00,1,Mate,Black
TRUE,92,10+0,1164,1263,C70,8,Resign,Black
TRUE,26,15+15,1173,1251,B30,5,Resign,Black
TRUE,40,15+15,1089,1165,C50,6,Mate,Black
TRUE,77,10+0,1278,1173,C20,3,Resign,White
TRUE,58,15+15,1178,1391,C64,6,Resign,Black
TRUE,51,15+15,1164,1293,C70,10,Mate,White
TRUE,73,10+0,1353,1170,C53,7,Out of Time,White
TRUE,50,15+15,1030,1162,D02,3,Mate,Black
TRUE,52,15+15,1176,1118,C42,4,Resign,Black
TRUE,11,15+15,1353,1181,C20,4,Mate,White
TRUE,61,15+15,1184,1184,C44,5,Resign,White
TRUE,19,15+15,1171,1252,C42,5,Resign,White
TRUE,51,15+15,1157,1234,C55,7,Resign,White
TRUE,12,15+15,1034,1149,D01,4,Resign,Black
TRUE,86,15+15,1156,886,C50,5,Draw,Draw
TRUE,27,15+15,1142,1226,C00,3,Mate,White
TRUE,86,15+15,1042,1133,C20,3,Mate,Black
TRUE,61,15+15,1123,1084,C40,6,Mate,White
TRUE,53,15+15,1247,1122,C20,3,Mate,White
TRUE,50,15+15,1070,1112,A00,1,Mate,Black
TRUE,16,15+15,1099,1173,C15,7,Resign,White
TRUE,110,10+0,1114,1027,C00,5,Out of Time,Black
TRUE,45,15+15,914,1133,C46,5,Mate,White
TRUE,93,15+15,1125,996,C42,5,Mate,White
TRUE,105,15+15,1242,1125,C26,4,Resign,White
TRUE,60,15+15,1133,1234,C50,6,Resign,Black
TRUE,58,15+15,981,1127,C70,6,Mate,Black
TRUE,65,15+15,1111,1219,C48,7,Mate,White
TRUE,56,15+15,1126,1054,C41,5,Mate,Black
TRUE,64,15+15,1147,908,B00,4,Resign,Black
TRUE,4,15+15,914,1141,A00,1,Resign,Black
TRUE,58,10+0,1984,1948,B06,6,Resign,Black
TRUE,34,10+0,1954,2158,B23,3,Resign,Black
FALSE,101,10+0,2008,1954,A10,4,Resign,White
FALSE,35,10+0,1954,2008,B23,5,Resign,Black
FALSE,54,10+0,2008,1954,A15,2,Resign,Black
FALSE,116,10+0,1954,2008,A01,2,Resign,Black
TRUE,115,10+0,2100,1960,A45,2,Mate,White
TRUE,48,10+0,1945,1961,B01,6,Draw,Draw
TRUE,56,10+0,1982,1960,B01,2,Draw,Draw
TRUE,54,10+0,1974,1899,A01,2,Resign,Black
TRUE,37,10+0,2068,1982,B09,11,Resign,White
TRUE,81,10+0,1959,2028,A01,1,Resign,White
TRUE,45,10+0,2005,1969,A02,1,Resign,White
TRUE,161,10+0,1960,1868,A01,2,Mate,White
TRUE,88,10+0,1964,2287,B00,5,Resign,Black
TRUE,148,10+0,1914,1965,B01,4,Draw,Draw
TRUE,119,10+0,1951,2049,A01,2,Mate,White
TRUE,60,10+0,2149,1933,A52,7,Resign,Black
TRUE,34,10+0,1599,1929,B01,6,Mate,Black
TRUE,94,10+0,1882,1919,B01,6,Resign,Black
TRUE,122,10+0,1699,1914,B01,5,Mate,Black
TRUE,44,10+0,1916,2285,A01,2,Resign,Black
TRUE,26,10+0,1936,1638,A01,5,Resign,Black
TRUE,116,10+0,1758,1929,B01,4,Resign,Black
TRUE,31,10+0,1265,1957,B00,5,Resign,White
TRUE,133,10+0,1954,1578,E90,9,Mate,White
FALSE,65,5+5,1984,2050,B23,4,Resign,White
FALSE,62,5+5,2050,1627,A06,2,Mate,Black
FALSE,62,5+5,1627,2050,C00,3,Resign,Black
FALSE,42,5+5,2050,1627,A04,2,Mate,Black
FALSE,42,5+5,1627,2050,B02,2,Resign,Black
FALSE,158,5+5,1617,2050,A48,5,Draw,Draw
FALSE,31,5+5,2050,1852,B01,6,Resign,White
FALSE,46,5+5,1981,2050,A15,4,Resign,Black
FALSE,20,5+5,2050,1981,B15,9,Resign,Black
FALSE,73,10+5,1901,1164,C70,8,Mate,White
FALSE,35,11+5,1164,1435,B01,4,Mate,White
FALSE,71,10+0,1435,1164,C50,7,Out of Time,White
FALSE,46,11+5,1164,1435,C48,7,Resign,White
FALSE,52,10+5,1164,1901,C48,8,Resign,Black
TRUE,52,10+0,1245,1228,C60,5,Out of Time,Black
TRUE,70,10+0,1287,1099,B20,2,Out of Time,Black
FALSE,49,10+15,1866,1099,D17,10,Resign,White
TRUE,75,10+0,1211,1230,B20,2,Resign,White
TRUE,61,10+0,1344,1500,B50,4,Mate,White
FALSE,41,10+10,1834,1500,C41,8,Resign,White
FALSE,46,10+10,1500,1834,D01,5,Resign,Black
FALSE,53,10+5,1635,1500,D00,10,Mate,White
TRUE,52,10+0,1456,1604,D20,4,Mate,Black
TRUE,36,10+0,1378,1318,C00,3,Resign,Black
TRUE,64,10+0,1500,1487,D10,5,Resign,Black
TRUE,65,15+15,1714,1709,A43,5,Resign,White
TRUE,71,15+15,1613,1729,C02,9,Resign,White
TRUE,50,15+15,1731,2127,B06,4,Resign,Black
TRUE,54,15+15,1739,1840,A65,11,Mate,Black
TRUE,76,15+15,1760,1718,C02,7,Mate,Black
TRUE,61,15+15,1708,1729,C02,8,Resign,White
TRUE,53,15+15,1721,1643,D30,4,Resign,White
TRUE,24,15+15,1707,1712,C07,7,Resign,Black
TRUE,64,10+2,1170,1662,B01,2,Mate,Black
TRUE,51,5+5,1261,1237,A00,1,Resign,White
TRUE,71,10+5,1100,1306,A04,3,Mate,White
FALSE,49,10+5,1590,1100,C41,7,Mate,White
FALSE,34,10+5,1100,1590,A06,3,Mate,Black
TRUE,88,5+5,1302,875,C20,3,Out of Time,Black
TRUE,11,7+5,1234,1335,D02,4,Draw,Draw
TRUE,11,7+5,1522,1500,C42,6,Mate,White
TRUE,86,10+0,2306,2405,C46,7,Resign,Black
TRUE,58,10+0,2422,2386,B22,8,Resign,Black
TRUE,50,10+0,2373,2356,B33,17,Resign,Black
TRUE,62,10+0,2325,2338,D02,5,Resign,Black
TRUE,39,10+0,2336,1830,C45,9,Resign,White
TRUE,49,10+0,2334,1836,C61,6,Resign,White
TRUE,43,10+0,2329,2017,A67,15,Resign,White
TRUE,84,10+0,1879,2326,B52,6,Mate,Black
TRUE,41,10+0,2323,1881,C42,16,Resign,White
TRUE,48,10+0,1622,2322,C47,9,Resign,Black
TRUE,48,10+0,1933,2318,B43,10,Mate,Black
TRUE,38,10+0,1983,2313,A40,2,Resign,Black
TRUE,41,10+0,2312,1663,C62,6,Mate,White
TRUE,28,10+0,1866,2309,A04,2,Resign,Black
TRUE,74,10+0,1835,2307,D94,9,Resign,Black
TRUE,29,10+0,2300,2041,E20,8,Resign,White
TRUE,45,10+0,2288,2148,C42,4,Resign,White
TRUE,61,10+0,2283,1947,D37,7,Mate,White
TRUE,19,10+0,2275,2016,B17,12,Resign,White
TRUE,48,10+0,1909,2271,B22,8,Resign,Black
TRUE,41,10+0,2263,2006,E21,7,Resign,White
TRUE,30,10+0,1293,2263,B02,2,Resign,Black
TRUE,55,10+0,2257,1922,B34,9,Mate,White
TRUE,72,10+0,2191,2239,B43,10,Resign,Black
TRUE,78,10+0,1380,2239,D30,4,Resign,Black
TRUE,34,10+0,1796,2235,E00,4,Resign,Black
TRUE,56,10+0,1879,2230,B33,11,Mate,Black
TRUE,49,10+0,2217,2059,A99,15,Resign,White
TRUE,72,10+0,2336,2185,B43,10,Mate,Black
TRUE,70,10+5,2175,1936,B09,11,Resign,White
TRUE,83,10+5,2161,1984,C45,8,Resign,White
TRUE,57,10+5,2150,1915,E61,6,Resign,White
TRUE,39,10+5,1976,2135,B22,6,Resign,Black
TRUE,56,10+5,1830,2126,A16,4,Resign,Black
TRUE,46,10+5,2001,2105,A22,6,Resign,Black
TRUE,31,10+5,2104,1344,C41,5,Mate,White
TRUE,66,10+5,1918,2086,B30,4,Resign,Black
TRUE,52,10+5,2082,1500,E21,7,Resign,White
TRUE,100,10+5,1774,2071,B41,8,Resign,Black
TRUE,10,10+5,1778,2059,B33,8,Resign,Black
TRUE,49,10+5,1783,2045,B90,10,Resign,Black
TRUE,100,10+5,1788,2029,B33,11,Mate,Black
TRUE,107,10+5,1609,2109,D43,8,Resign,White
TRUE,44,10+5,1701,2100,B21,3,Mate,Black
TRUE,27,10+5,2091,1704,B01,4,Resign,White
TRUE,72,10+5,1931,2061,C48,8,Resign,Black
FALSE,21,180+0,1408,1396,D30,4,Out of Time,White
TRUE,91,10+0,1398,1383,D30,4,Mate,White
TRUE,35,10+0,1387,1399,D10,5,Resign,White
TRUE,50,10+0,1394,1512,D06,4,Mate,Black
TRUE,56,10+0,1479,1381,B30,4,Resign,Black
TRUE,37,10+0,1371,1374,D30,4,Resign,White
TRUE,66,10+0,1372,1360,B30,4,Resign,Black
TRUE,40,10+0,1351,1287,C01,4,Resign,White
TRUE,32,20+0,1209,1265,A00,1,Mate,Black
TRUE,26,17+5,1221,1820,C20,3,Mate,Black
TRUE,89,8+0,1332,1500,A40,2,Mate,White
TRUE,65,30+0,1528,1369,D02,3,Resign,Black
TRUE,37,30+0,1231,1545,C66,8,Resign,White
TRUE,48,15+15,1142,1138,C42,6,Resign,White
TRUE,54,10+0,1263,1264,C41,7,Out of Time,Black
TRUE,43,15+15,1392,1500,B20,2,Mate,White
TRUE,60,15+0,1906,1834,E17,11,Resign,Black
TRUE,122,15+0,1841,2015,A43,2,Out of Time,Black
TRUE,49,15+0,1905,1852,B00,2,Resign,White
TRUE,56,10+0,1467,1478,A01,4,Mate,Black
FALSE,77,10+0,1478,1500,B27,3,Mate,White
FALSE,60,10+0,1500,1478,A00,1,Resign,Black
FALSE,33,10+0,1478,1362,B07,2,Mate,White
FALSE,83,15+0,1478,1490,C44,5,Resign,White
TRUE,102,8+5,1453,1466,C62,6,Mate,Black
FALSE,29,5+5,1466,1592,C45,7,Resign,White
FALSE,91,5+8,1466,1582,C41,4,Resign,White
FALSE,34,2+10,1466,1744,B34,9,Resign,Black
TRUE,59,10+0,1479,1454,C45,7,Resign,Black
TRUE,41,6+5,1566,1493,C62,6,Resign,White
TRUE,54,10+0,1454,1421,D30,6,Resign,Black
TRUE,43,10+0,1444,1465,A00,1,Resign,White
TRUE,34,10+0,1387,1457,E90,9,Resign,Black
TRUE,122,10+0,1417,1447,D00,3,Resign,Black
TRUE,51,10+0,1436,1439,D46,12,Mate,White
TRUE,62,10+0,1455,1081,C57,10,Resign,Black
TRUE,30,10+0,1318,1448,C57,10,Resign,Black
TRUE,79,10+0,1437,1446,B15,9,Out of Time,White
TRUE,32,10+0,1448,1436,D02,4,Resign,Black
TRUE,78,10+0,1308,1441,C26,5,Resign,Black
TRUE,82,10+0,1708,1851,D02,4,Resign,Black
TRUE,64,15+5,1960,2260,D11,5,Resign,Black
TRUE,59,15+5,1969,2247,A08,5,Resign,Black
TRUE,62,10+3,1325,1174,D02,3,Resign,Black
FALSE,104,15+1,1325,1500,C67,8,Mate,Black
TRUE,65,5+8,1322,913,D02,3,Mate,White
TRUE,23,15+0,1224,1332,B21,3,Resign,White
TRUE,50,30+0,1353,1068,D02,5,Mate,Black
TRUE,58,10+9,1131,1347,D01,4,Mate,Black
TRUE,64,10+0,1197,1340,B00,2,Resign,Black
FALSE,56,3+8,1163,1340,D00,5,Resign,Black
TRUE,18,60+120,1362,976,C42,6,Resign,Black
TRUE,43,10+0,1348,1381,D02,3,Resign,White
TRUE,24,10+0,1375,1334,C22,6,Resign,Black
TRUE,125,90+120,911,1356,A10,2,Mate,White
TRUE,104,15+8,1030,1352,C68,10,Resign,Black
FALSE,29,5+5,1352,1408,D02,4,Resign,White
FALSE,48,10+3,2035,1352,B30,4,Resign,Black
TRUE,65,5+8,1787,1417,C41,7,Mate,White
TRUE,20,5+8,1810,1495,C40,6,Resign,Black
TRUE,38,5+8,1783,1797,A02,2,Mate,Black
TRUE,26,5+8,1723,1814,B33,11,Resign,White
TRUE,70,5+8,1645,1806,A52,7,Resign,Black
TRUE,35,5+8,1800,1590,B21,5,Resign,White
TRUE,23,5+8,1798,1250,C79,10,Resign,White
TRUE,76,5+8,1602,1791,B21,3,Resign,Black
TRUE,68,5+8,1415,1788,B21,3,Out of Time,Black
TRUE,4,8+0,1758,1804,A51,4,Resign,White
TRUE,30,8+0,1815,1889,B00,2,Resign,Black
TRUE,59,8+0,1800,1831,B01,4,Mate,White
TRUE,77,8+0,1820,1814,A01,3,Resign,White
TRUE,76,8+0,1830,1809,B01,4,Out of Time,Black
TRUE,34,9+1,1914,1842,B33,8,Resign,White
TRUE,53,9+1,1856,1903,C66,8,Resign,Black
TRUE,178,5+5,2153,2474,D02,5,Draw,Draw
TRUE,91,5+5,2474,2477,E30,7,Draw,Draw
TRUE,57,5+5,2469,2216,B33,11,Resign,White
TRUE,42,5+5,2220,2464,C47,8,Resign,Black
TRUE,48,8+0,1973,2462,E20,8,Mate,Black
TRUE,33,5+5,2465,2384,D00,3,Draw,Draw
TRUE,71,5+5,2460,2240,A45,3,Resign,White
TRUE,26,5+5,2104,2456,C27,6,Resign,Black
TRUE,32,5+5,2301,2449,C29,6,Resign,Black
TRUE,63,5+5,2447,2005,B07,5,Mate,White
TRUE,86,5+8,2306,2438,C48,8,Resign,Black
TRUE,99,9+3,2432,2213,A42,8,Resign,White
TRUE,36,8+0,2255,2425,D00,3,Resign,Black
TRUE,153,5+5,2428,2360,A71,15,Draw,Draw
TRUE,112,8+0,2208,2421,A02,4,Resign,Black
TRUE,39,5+5,2418,2067,D30,7,Resign,White
TRUE,28,5+5,2083,2415,D00,2,Resign,Black
TRUE,65,5+5,2409,2182,E61,6,Resign,White
TRUE,21,5+5,2281,2400,D00,3,Resign,Black
TRUE,98,6+10,2015,2397,C77,9,Resign,Black
TRUE,31,10+0,1426,1371,B06,5,Resign,Black
TRUE,68,10+0,1437,1476,C62,6,Resign,Black
TRUE,42,10+0,1719,1679,D35,6,Resign,White
TRUE,42,10+0,1689,1670,B32,8,Mate,Black
TRUE,59,10+0,1672,1701,B21,3,Resign,White
TRUE,80,10+0,1695,1923,B94,11,Resign,Black
TRUE,31,10+0,1706,1698,B30,4,Resign,Black
TRUE,107,10+0,1687,1717,D30,7,Out of Time,White
TRUE,18,2+15,1728,1723,B40,8,Resign,Black
TRUE,72,10+1,1648,1719,B30,4,Mate,Black
FALSE,45,5+8,1719,1765,C41,7,Resign,White
TRUE,66,15+15,1648,1710,D02,4,Resign,Black
TRUE,93,10+0,1696,1722,D00,3,Resign,White
TRUE,90,10+0,1732,1768,C45,13,Resign,Black
TRUE,23,10+0,1833,1740,C55,6,Resign,White
TRUE,118,10+0,1433,1737,D00,3,Out of Time,Black
TRUE,103,10+0,1729,2008,B32,7,Draw,Draw
TRUE,23,10+0,1722,1605,B32,8,Resign,White
TRUE,91,15+15,1713,1659,C55,6,Mate,White
TRUE,56,10+0,1605,1698,A00,1,Mate,Black
TRUE,71,10+0,1690,1613,C00,3,Mate,White
TRUE,48,10+0,1622,1681,A00,1,Mate,Black
TRUE,80,10+0,1702,1681,C46,6,Resign,Black
TRUE,33,10+0,1568,1696,B32,8,Resign,White
TRUE,84,10+0,1707,1699,C00,3,Out of Time,Black
TRUE,51,10+0,1453,1724,C55,6,Resign,White
TRUE,47,10+0,1735,1733,C60,5,Resign,Black
TRUE,74,5+12,1744,1801,B43,9,Resign,Black
TRUE,77,5+8,1854,1730,C45,7,Resign,Black
TRUE,54,10+0,1705,1719,C62,6,Resign,Black
TRUE,75,10+0,1709,1716,B00,5,Out of Time,White
TRUE,89,10+0,1694,1825,C41,5,Out of Time,White
TRUE,62,10+0,1651,1684,C20,3,Resign,Black
TRUE,49,10+0,1706,1695,B20,2,Resign,White
TRUE,67,10+0,1683,1717,C41,5,Resign,White
TRUE,73,10+0,1707,1693,D00,2,Resign,White
TRUE,43,10+0,1758,1702,D02,4,Resign,White
TRUE,70,10+0,1713,1709,B38,11,Resign,Black
TRUE,28,10+0,1724,1734,B32,7,Resign,Black
TRUE,16,10+0,1730,1882,B30,4,Resign,Black
FALSE,47,60+10,2334,1800,A40,2,Resign,White
TRUE,52,10+0,1680,1789,B00,2,Mate,Black
TRUE,43,10+0,1774,1768,A04,2,Resign,White
TRUE,78,10+0,1711,1760,B00,2,Resign,Black
FALSE,75,5+60,1760,1542,A08,4,Resign,White
TRUE,105,10+0,1713,1609,A01,2,Mate,White
TRUE,103,10+0,1710,1618,A00,1,Out of Time,White
TRUE,35,10+0,1374,1613,C64,6,Resign,Black
TRUE,45,10+0,1603,1539,B07,6,Mate,White
FALSE,92,8+0,1564,1603,C64,7,Draw,Draw
FALSE,108,5+8,1821,1842,B90,11,Resign,Black
FALSE,154,15+3,1512,1821,D04,6,Resign,Black
FALSE,21,25+0,1821,1832,B13,5,Resign,White
FALSE,48,25+0,1832,1821,B12,7,Mate,Black
FALSE,89,25+0,1821,1832,B12,5,Draw,Draw
FALSE,31,25+0,1832,1821,B12,7,Mate,White
FALSE,66,10+0,1500,1821,D00,5,Mate,Black
FALSE,80,8+15,1821,1820,B01,5,Resign,White
FALSE,62,15+5,1500,1821,B13,11,Resign,White
FALSE,120,11+0,1877,1821,B13,11,Mate,Black
TRUE,38,30+25,1902,1830,B11,8,Resign,White
FALSE,61,12+1,1830,1311,C45,8,Out of Time,White
FALSE,28,10+5,1824,1830,B10,3,Resign,Black
FALSE,99,15+0,1548,1842,B12,5,Resign,White
TRUE,49,15+3,1858,1730,C00,3,Resign,Black
TRUE,44,8+0,1891,1845,B01,6,Resign,Black
TRUE,55,25+0,1876,1856,B01,4,Resign,White
TRUE,92,15+5,1867,1883,C45,8,Resign,Black
TRUE,27,10+0,1864,1449,B01,4,Resign,White
TRUE,98,15+10,1922,1851,D10,5,Resign,Black
TRUE,24,15+10,1861,1899,B10,4,Mate,Black
TRUE,4,10+0,1527,1861,A02,1,Mate,Black
TRUE,16,20+5,1878,1698,B01,6,Resign,Black
FALSE,85,10+5,1878,1906,B87,14,Resign,White
TRUE,70,15+5,1660,1873,B01,4,Mate,Black
FALSE,36,5+8,1707,1873,B01,4,Resign,Black
TRUE,124,10+0,1806,1875,D12,11,Draw,Draw
TRUE,61,8+0,1864,1842,B30,5,Resign,White
TRUE,66,8+0,1853,1853,B01,6,Out of Time,Black
TRUE,20,14+0,1882,1840,B01,6,Resign,Black
TRUE,49,10+5,1832,1696,B07,4,Resign,White
TRUE,42,10+5,1704,1824,A20,2,Mate,Black
TRUE,32,10+5,1841,1688,B07,4,Resign,Black
TRUE,70,10+5,1695,1834,A03,2,Resign,Black
TRUE,52,10+5,1851,1679,B07,4,Resign,Black
TRUE,18,10+0,1527,1882,C20,3,Resign,Black
TRUE,4,10+0,1527,1882,A02,1,Mate,Black
TRUE,54,7+2,1500,1901,D10,5,Mate,Black
TRUE,4,10+0,1533,1897,A02,1,Mate,Black
TRUE,5,10+0,1894,1539,A00,1,Mate,White
TRUE,26,10+0,1545,1890,C20,3,Mate,Black
TRUE,4,10+0,1552,1887,A02,1,Mate,Black
FALSE,115,5+60,1923,1887,D00,3,Draw,Draw
FALSE,100,9+0,1961,2215,E59,19,Mate,Black
TRUE,113,9+0,2215,1961,C91,18,Resign,White
TRUE,125,9+0,2215,2191,D12,8,Resign,White
TRUE,51,15+0,2215,2147,B30,4,Resign,White
TRUE,65,10+0,1803,2215,E14,7,Resign,Black
TRUE,29,10+0,2210,1805,C41,7,Resign,White
TRUE,26,10+0,1807,2205,E00,4,Resign,Black
TRUE,43,10+0,2200,1810,C66,8,Resign,White
TRUE,33,10+0,1805,2195,C00,2,Resign,Black
TRUE,54,15+2,2189,2167,E20,6,Resign,Black
TRUE,42,25+25,2051,2147,C42,9,Resign,Black
TRUE,61,25+25,2121,2118,C42,7,Resign,White
FALSE,38,10+0,1500,2098,D00,2,Mate,Black
TRUE,47,10+0,2078,1920,B34,9,Resign,White
TRUE,82,10+0,2151,2029,C50,8,Resign,Black
TRUE,47,10+0,1986,2009,C11,13,Resign,White
TRUE,34,60+20,2143,1916,A45,3,Resign,Black
TRUE,27,10+0,1904,1544,C41,5,Mate,White
TRUE,32,10+0,1547,1891,C42,5,Mate,Black
TRUE,90,20+0,1950,1926,A06,3,Mate,Black
TRUE,38,20+0,1902,1811,A00,1,Resign,White
TRUE,51,20+0,1879,1569,A06,3,Resign,White
TRUE,41,20+0,1805,1749,A04,3,Resign,White
TRUE,5,20+0,1787,1343,A04,2,Resign,White
TRUE,44,10+10,1560,1713,A28,6,Mate,Black
TRUE,33,10+10,1500,1569,C44,5,Resign,White
TRUE,41,10+0,1541,1690,C41,7,Mate,White
TRUE,28,10+0,1567,1551,B22,3,Resign,White
TRUE,62,10+0,1540,1540,B20,3,Mate,Black
TRUE,28,10+0,1550,1531,C57,10,Resign,Black
TRUE,61,15+15,1435,1543,B52,6,Resign,Black
TRUE,123,10+0,1534,1467,B01,4,Mate,White
TRUE,89,10+0,1524,1499,D06,4,Mate,White
TRUE,43,10+0,1548,1535,B20,3,Resign,White
TRUE,44,10+0,1545,1554,B15,5,Resign,Black
FALSE,20,10+15,2621,1545,B54,6,Resign,White
TRUE,55,15+15,1544,1523,A43,5,Resign,Black
TRUE,20,15+15,1432,1559,B20,3,Resign,White
TRUE,88,10+0,1369,1553,B21,3,Mate,Black
TRUE,96,10+0,1553,1542,B20,2,Resign,Black
TRUE,120,10+0,1543,1553,B20,3,Resign,White
TRUE,111,10+0,1544,1496,B30,5,Resign,White
TRUE,39,10+0,1519,1556,D00,10,Mate,White
TRUE,93,10+0,1545,1559,A21,3,Mate,White
TRUE,100,10+0,1529,1534,D04,5,Mate,Black
TRUE,54,10+0,1546,1517,A25,4,Resign,Black
TRUE,75,5+8,1500,1973,A80,3,Mate,White
TRUE,160,15+5,2105,1929,B13,5,Resign,Black
TRUE,32,10+0,813,841,C20,3,Resign,White
TRUE,86,10+0,857,1057,B40,5,Mate,Black
FALSE,50,8+10,857,958,B23,3,Resign,Black
TRUE,39,10+2,1478,859,B01,2,Mate,White
FALSE,31,15+0,859,1500,C40,4,Resign,White
TRUE,29,10+8,1574,861,B01,8,Resign,White
TRUE,27,5+10,1186,871,B01,2,Mate,White
TRUE,57,15+0,1391,875,B00,5,Mate,White
TRUE,68,45+0,1271,883,B01,2,Resign,White
TRUE,95,10+0,1203,894,D00,4,Mate,White
TRUE,40,20+3,901,1339,B20,2,Mate,Black
FALSE,27,45+0,1500,901,B01,2,Resign,White
TRUE,78,30+10,922,1120,C20,3,Resign,Black
TRUE,74,14+12,989,791,D00,3,Resign,Black
TRUE,4,30+0,1026,1121,D00,2,Resign,Black
TRUE,44,8+0,1057,1240,A40,2,Resign,Black
FALSE,45,30+0,1057,1341,C00,3,Resign,Black
TRUE,15,30+0,1331,1083,B21,3,Mate,White
TRUE,37,20+5,1266,1130,B00,2,Resign,White
TRUE,22,12+0,1155,1484,B01,4,Resign,Black
TRUE,58,20+0,1222,1351,D00,2,Resign,Black
FALSE,33,15+15,1214,1222,B01,2,Resign,White
FALSE,41,10+1,1034,1222,A40,4,Resign,White
TRUE,46,7+7,1535,1273,C00,3,Resign,White
TRUE,36,10+10,1500,1409,D00,2,Mate,Black
FALSE,55,10+0,1950,2212,E00,1,Out of Time,White
FALSE,49,10+10,1950,1226,A04,2,Resign,White
FALSE,78,10+10,1950,1885,A08,4,Mate,Black
FALSE,29,10+10,1950,2204,A04,2,Draw,Draw
FALSE,65,10+10,1950,1500,A06,2,Draw,Draw
FALSE,66,10+10,1950,1819,A07,4,Draw,Draw
FALSE,112,10+10,1950,1477,A04,2,Draw,Draw
FALSE,70,10+10,1950,1500,A07,3,Draw,Draw
TRUE,50,10+0,2036,1706,A08,6,Resign,Black
FALSE,40,10+0,1795,2036,B54,6,Resign,Black
TRUE,33,15+0,2023,1671,A04,2,Mate,White
TRUE,30,15+0,1675,2008,B57,8,Mate,Black
TRUE,53,15+0,1990,1678,A04,2,Mate,White
FALSE,30,20+60,1990,1465,A08,5,Draw,Draw
FALSE,11,60+0,1990,1756,A04,2,Draw,Draw
FALSE,3,60+0,1990,1779,A04,2,Draw,Draw
FALSE,67,10+10,1990,1447,A04,2,Draw,Draw
TRUE,41,45+45,1458,1980,A00,4,Resign,Black
TRUE,28,45+45,1967,1500,A04,2,Resign,White
FALSE,52,10+10,1967,1295,A07,3,Resign,White
FALSE,30,10+0,2102,1967,B54,6,Resign,Black
TRUE,62,20+0,1647,1566,D30,4,Resign,Black
FALSE,35,6+6,1500,1647,C46,5,Resign,White
TRUE,89,4+15,1668,1642,C40,4,Resign,Black
TRUE,119,10+0,1613,1694,B50,5,Resign,White
FALSE,21,5+8,1500,1500,C21,3,Resign,White
FALSE,65,5+8,1528,1500,B22,3,Resign,White
FALSE,50,5+8,1500,1412,D01,7,Out of Time,Black
TRUE,60,30+0,1887,1760,D02,3,Resign,Black
TRUE,73,15+10,1826,1900,C59,16,Resign,White
